지역,공항,이름,대여일,반납일,크기,제한인원수,보험,가격,브랜드
오사카,KIX,시엔타 ,2023-08-31,2023-09-01,RV,5,면책커버보험 포함,110710,도요타
오사카,KIX,코롤라 ,2023-08-31,2023-09-01,준중형,5,프리미엄플랜 포함,112450,도요타
오사카,KIX,86,2023-08-31,2023-09-01,중형,2,면책커버보험 포함,138330,도요타
오사카,KIX,C-HR ,2023-08-31,2023-09-01,SUV,5,면책커버보험 포함,138330,도요타
오사카,KIX,왜건 R ,2023-09-01,2023-09-02,경형,5,프리미엄플랜 포함,80420,스즈키
오사카,KIX,아쿠아 ,2023-09-01,2023-09-02,소형,5,면책커버보험 포함,84940,도요타
오사카,KIX,피트 ,2023-09-01,2023-09-02,소형,5,프리미엄플랜 포함,94120,혼다
오사카,KIX,라이즈 ,2023-09-01,2023-09-02,SUV,5,면책커버보험 포함,95980,도요타
오사카,KIX,프리우스 ,2023-09-01,2023-09-02,준중형,5,면책커버보험 포함,101510,도요타
오사카,KIX,시엔타 ,2023-09-01,2023-09-02,RV,5,면책커버보험 포함,110710,도요타
오사카,KIX,코롤라 ,2023-09-01,2023-09-02,준중형,5,프리미엄플랜 포함,112450,도요타
오사카,KIX,86,2023-09-01,2023-09-02,중형,2,면책커버보험 포함,138330,도요타
오사카,KIX,C-HR ,2023-09-01,2023-09-02,SUV,5,면책커버보험 포함,138330,도요타
오사카,KIX,왜건 R ,2023-09-02,2023-09-03,경형,5,프리미엄플랜 포함,80420,스즈키
오사카,KIX,아쿠아 ,2023-09-02,2023-09-03,소형,5,면책커버보험 포함,84940,도요타
오사카,KIX,피트 ,2023-09-02,2023-09-03,소형,5,프리미엄플랜 포함,94120,혼다
오사카,KIX,라이즈 ,2023-09-02,2023-09-03,SUV,5,면책커버보험 포함,95980,도요타
오사카,KIX,프리우스 ,2023-09-02,2023-09-03,준중형,5,면책커버보험 포함,101510,도요타
오사카,KIX,시엔타 ,2023-09-02,2023-09-03,RV,5,면책커버보험 포함,110710,도요타
오사카,KIX,코롤라 ,2023-09-02,2023-09-03,준중형,5,프리미엄플랜 포함,112450,도요타
오사카,KIX,86,2023-09-02,2023-09-03,중형,2,면책커버보험 포함,138330,도요타
오사카,KIX,C-HR ,2023-09-02,2023-09-03,SUV,5,면책커버보험 포함,138330,도요타
오사카,KIX,왜건 R ,2023-09-03,2023-09-04,경형,5,프리미엄플랜 포함,80420,스즈키
오사카,KIX,아쿠아 ,2023-09-03,2023-09-04,소형,5,면책커버보험 포함,84940,도요타
오사카,KIX,피트 ,2023-09-03,2023-09-04,소형,5,프리미엄플랜 포함,94120,혼다
오사카,KIX,라이즈 ,2023-09-03,2023-09-04,SUV,5,면책커버보험 포함,95980,도요타
오사카,KIX,프리우스 ,2023-09-03,2023-09-04,준중형,5,면책커버보험 포함,101510,도요타
오사카,KIX,시엔타 ,2023-09-03,2023-09-04,RV,5,면책커버보험 포함,110710,도요타
오사카,KIX,코롤라 ,2023-09-03,2023-09-04,준중형,5,프리미엄플랜 포함,112450,도요타
오사카,KIX,86,2023-09-03,2023-09-04,중형,2,면책커버보험 포함,138330,도요타
오사카,KIX,C-HR ,2023-09-03,2023-09-04,SUV,5,면책커버보험 포함,138330,도요타
오사카,KIX,왜건 R ,2023-09-04,2023-09-05,경형,5,프리미엄플랜 포함,80420,스즈키
오사카,KIX,아쿠아 ,2023-09-04,2023-09-05,소형,5,면책커버보험 포함,84940,도요타
오사카,KIX,피트 ,2023-09-04,2023-09-05,소형,5,프리미엄플랜 포함,94120,혼다
오사카,KIX,라이즈 ,2023-09-04,2023-09-05,SUV,5,면책커버보험 포함,95980,도요타
오사카,KIX,프리우스 ,2023-09-04,2023-09-05,준중형,5,면책커버보험 포함,101510,도요타
오사카,KIX,시엔타 ,2023-09-04,2023-09-05,RV,5,면책커버보험 포함,110710,도요타
오사카,KIX,코롤라 ,2023-09-04,2023-09-05,준중형,5,프리미엄플랜 포함,112450,도요타
오사카,KIX,86,2023-09-04,2023-09-05,중형,2,면책커버보험 포함,138330,도요타
오사카,KIX,C-HR ,2023-09-04,2023-09-05,SUV,5,면책커버보험 포함,138330,도요타
오사카,KIX,왜건 R ,2023-09-05,2023-09-06,경형,5,프리미엄플랜 포함,80420,스즈키
오사카,KIX,아쿠아 ,2023-09-05,2023-09-06,소형,5,면책커버보험 포함,84940,도요타
오사카,KIX,피트 ,2023-09-05,2023-09-06,소형,5,프리미엄플랜 포함,94120,혼다
오사카,KIX,라이즈 ,2023-09-05,2023-09-06,SUV,5,면책커버보험 포함,95980,도요타
오사카,KIX,프리우스 ,2023-09-05,2023-09-06,준중형,5,면책커버보험 포함,101510,도요타
오사카,KIX,시엔타 ,2023-09-05,2023-09-06,RV,5,면책커버보험 포함,110710,도요타
오사카,KIX,코롤라 ,2023-09-05,2023-09-06,준중형,5,프리미엄플랜 포함,112450,도요타
오사카,KIX,86,2023-09-05,2023-09-06,중형,2,면책커버보험 포함,138330,도요타
오사카,KIX,C-HR ,2023-09-05,2023-09-06,SUV,5,면책커버보험 포함,138330,도요타
오사카,KIX,왜건 R ,2023-09-06,2023-09-07,경형,5,프리미엄플랜 포함,80420,스즈키
오사카,KIX,아쿠아 ,2023-09-06,2023-09-07,소형,5,면책커버보험 포함,84940,도요타
오사카,KIX,피트 ,2023-09-06,2023-09-07,소형,5,프리미엄플랜 포함,94120,혼다
오사카,KIX,라이즈 ,2023-09-06,2023-09-07,SUV,5,면책커버보험 포함,95980,도요타
오사카,KIX,프리우스 ,2023-09-06,2023-09-07,준중형,5,면책커버보험 포함,101510,도요타
오사카,KIX,시엔타 ,2023-09-06,2023-09-07,RV,5,면책커버보험 포함,110710,도요타
오사카,KIX,코롤라 ,2023-09-06,2023-09-07,준중형,5,프리미엄플랜 포함,112450,도요타
오사카,KIX,86,2023-09-06,2023-09-07,중형,2,면책커버보험 포함,138330,도요타
오사카,KIX,C-HR ,2023-09-06,2023-09-07,SUV,5,면책커버보험 포함,138330,도요타
오사카,KIX,왜건 R ,2023-09-07,2023-09-08,경형,5,프리미엄플랜 포함,80420,스즈키
오사카,KIX,아쿠아 ,2023-09-07,2023-09-08,소형,5,면책커버보험 포함,84940,도요타
오사카,KIX,피트 ,2023-09-07,2023-09-08,소형,5,프리미엄플랜 포함,94120,혼다
오사카,KIX,라이즈 ,2023-09-07,2023-09-08,SUV,5,면책커버보험 포함,95980,도요타
오사카,KIX,프리우스 ,2023-09-07,2023-09-08,준중형,5,면책커버보험 포함,101510,도요타
오사카,KIX,시엔타 ,2023-09-07,2023-09-08,RV,5,면책커버보험 포함,110710,도요타
오사카,KIX,코롤라 ,2023-09-07,2023-09-08,준중형,5,프리미엄플랜 포함,112450,도요타
오사카,KIX,86,2023-09-07,2023-09-08,중형,2,면책커버보험 포함,138330,도요타
오사카,KIX,C-HR ,2023-09-07,2023-09-08,SUV,5,면책커버보험 포함,138330,도요타
오사카,KIX,왜건 R ,2023-09-08,2023-09-09,경형,5,프리미엄플랜 포함,80420,스즈키
오사카,KIX,아쿠아 ,2023-09-08,2023-09-09,소형,5,면책커버보험 포함,84940,도요타
오사카,KIX,피트 ,2023-09-08,2023-09-09,소형,5,프리미엄플랜 포함,94120,혼다
오사카,KIX,라이즈 ,2023-09-08,2023-09-09,SUV,5,면책커버보험 포함,95980,도요타
오사카,KIX,프리우스 ,2023-09-08,2023-09-09,준중형,5,면책커버보험 포함,101510,도요타
오사카,KIX,시엔타 ,2023-09-08,2023-09-09,RV,5,면책커버보험 포함,110710,도요타
오사카,KIX,코롤라 ,2023-09-08,2023-09-09,준중형,5,프리미엄플랜 포함,112450,도요타
오사카,KIX,86,2023-09-08,2023-09-09,중형,2,면책커버보험 포함,138330,도요타
오사카,KIX,C-HR ,2023-09-08,2023-09-09,SUV,5,면책커버보험 포함,138330,도요타
오사카,KIX,왜건 R ,2023-09-09,2023-09-10,경형,5,프리미엄플랜 포함,80420,스즈키
오사카,KIX,아쿠아 ,2023-09-09,2023-09-10,소형,5,면책커버보험 포함,84940,도요타
오사카,KIX,피트 ,2023-09-09,2023-09-10,소형,5,프리미엄플랜 포함,94120,혼다
오사카,KIX,라이즈 ,2023-09-09,2023-09-10,SUV,5,면책커버보험 포함,95980,도요타
오사카,KIX,프리우스 ,2023-09-09,2023-09-10,준중형,5,면책커버보험 포함,101510,도요타
오사카,KIX,시엔타 ,2023-09-09,2023-09-10,RV,5,면책커버보험 포함,110710,도요타
오사카,KIX,코롤라 ,2023-09-09,2023-09-10,준중형,5,프리미엄플랜 포함,112450,도요타
오사카,KIX,86,2023-09-09,2023-09-10,중형,2,면책커버보험 포함,138330,도요타
오사카,KIX,C-HR ,2023-09-09,2023-09-10,SUV,5,면책커버보험 포함,138330,도요타
오사카,KIX,왜건 R ,2023-09-10,2023-09-11,경형,5,프리미엄플랜 포함,80420,스즈키
오사카,KIX,아쿠아 ,2023-09-10,2023-09-11,소형,5,면책커버보험 포함,84940,도요타
오사카,KIX,피트 ,2023-09-10,2023-09-11,소형,5,프리미엄플랜 포함,94120,혼다
오사카,KIX,라이즈 ,2023-09-10,2023-09-11,SUV,5,면책커버보험 포함,95980,도요타
오사카,KIX,프리우스 ,2023-09-10,2023-09-11,준중형,5,면책커버보험 포함,101510,도요타
오사카,KIX,시엔타 ,2023-09-10,2023-09-11,RV,5,면책커버보험 포함,110710,도요타
오사카,KIX,코롤라 ,2023-09-10,2023-09-11,준중형,5,프리미엄플랜 포함,112450,도요타
오사카,KIX,86,2023-09-10,2023-09-11,중형,2,면책커버보험 포함,138330,도요타
오사카,KIX,C-HR ,2023-09-10,2023-09-11,SUV,5,면책커버보험 포함,138330,도요타
오사카,KIX,왜건 R ,2023-09-11,2023-09-12,경형,5,프리미엄플랜 포함,80420,스즈키
오사카,KIX,아쿠아 ,2023-09-11,2023-09-12,소형,5,면책커버보험 포함,84940,도요타
오사카,KIX,피트 ,2023-09-11,2023-09-12,소형,5,프리미엄플랜 포함,94120,혼다
오사카,KIX,라이즈 ,2023-09-11,2023-09-12,SUV,5,면책커버보험 포함,95980,도요타
오사카,KIX,프리우스 ,2023-09-11,2023-09-12,준중형,5,면책커버보험 포함,101510,도요타
오사카,KIX,시엔타 ,2023-09-11,2023-09-12,RV,5,면책커버보험 포함,110710,도요타
오사카,KIX,코롤라 ,2023-09-11,2023-09-12,준중형,5,프리미엄플랜 포함,112450,도요타
오사카,KIX,86,2023-09-11,2023-09-12,중형,2,면책커버보험 포함,138330,도요타
오사카,KIX,C-HR ,2023-09-11,2023-09-12,SUV,5,면책커버보험 포함,138330,도요타
오사카,KIX,왜건 R ,2023-09-12,2023-09-13,경형,5,프리미엄플랜 포함,80420,스즈키
오사카,KIX,아쿠아 ,2023-09-12,2023-09-13,소형,5,면책커버보험 포함,84940,도요타
오사카,KIX,피트 ,2023-09-12,2023-09-13,소형,5,프리미엄플랜 포함,94120,혼다
오사카,KIX,라이즈 ,2023-09-12,2023-09-13,SUV,5,면책커버보험 포함,95980,도요타
오사카,KIX,프리우스 ,2023-09-12,2023-09-13,준중형,5,면책커버보험 포함,101510,도요타
오사카,KIX,시엔타 ,2023-09-12,2023-09-13,RV,5,면책커버보험 포함,110710,도요타
오사카,KIX,코롤라 ,2023-09-12,2023-09-13,준중형,5,프리미엄플랜 포함,112450,도요타
오사카,KIX,86,2023-09-12,2023-09-13,중형,2,면책커버보험 포함,138330,도요타
오사카,KIX,C-HR ,2023-09-12,2023-09-13,SUV,5,면책커버보험 포함,138330,도요타
오사카,KIX,왜건 R ,2023-09-13,2023-09-14,경형,5,프리미엄플랜 포함,80420,스즈키
오사카,KIX,아쿠아 ,2023-09-13,2023-09-14,소형,5,면책커버보험 포함,84940,도요타
오사카,KIX,피트 ,2023-09-13,2023-09-14,소형,5,프리미엄플랜 포함,94120,혼다
오사카,KIX,라이즈 ,2023-09-13,2023-09-14,SUV,5,면책커버보험 포함,95980,도요타
오사카,KIX,프리우스 ,2023-09-13,2023-09-14,준중형,5,면책커버보험 포함,101510,도요타
오사카,KIX,시엔타 ,2023-09-13,2023-09-14,RV,5,면책커버보험 포함,110710,도요타
오사카,KIX,코롤라 ,2023-09-13,2023-09-14,준중형,5,프리미엄플랜 포함,112450,도요타
오사카,KIX,86,2023-09-13,2023-09-14,중형,2,면책커버보험 포함,138330,도요타
오사카,KIX,C-HR ,2023-09-13,2023-09-14,SUV,5,면책커버보험 포함,138330,도요타
오사카,KIX,아쿠아 ,2023-09-14,2023-09-15,소형,5,면책커버보험 포함,84940,도요타
오사카,KIX,왜건 R ,2023-09-14,2023-09-15,경형,5,프리미엄플랜 포함,88420,스즈키
오사카,KIX,라이즈 ,2023-09-14,2023-09-15,SUV,5,면책커버보험 포함,95980,도요타
오사카,KIX,프리우스 ,2023-09-14,2023-09-15,준중형,5,면책커버보험 포함,101510,도요타
오사카,KIX,피트 ,2023-09-14,2023-09-15,소형,5,프리미엄플랜 포함,103320,혼다
오사카,KIX,시엔타 ,2023-09-14,2023-09-15,RV,5,면책커버보험 포함,110710,도요타
오사카,KIX,코롤라 ,2023-09-14,2023-09-15,준중형,5,프리미엄플랜 포함,123870,도요타
오사카,KIX,86,2023-09-14,2023-09-15,중형,2,면책커버보험 포함,138330,도요타
오사카,KIX,C-HR ,2023-09-14,2023-09-15,SUV,5,면책커버보험 포함,138330,도요타
오사카,KIX,왜건 R ,2023-09-15,2023-09-16,경형,5,스탠다드플랜 포함,76400,스즈키
오사카,KIX,데미오 ,2023-09-15,2023-09-16,소형,5,스탠다드플랜 포함,76400,마쯔다
오사카,KIX,아쿠아 ,2023-09-15,2023-09-16,소형,5,면책커버보험 포함,84940,도요타
오사카,KIX,피트 ,2023-09-15,2023-09-16,소형,5,스탠다드플랜 포함,88600,혼다
오사카,KIX,라이즈 ,2023-09-15,2023-09-16,SUV,5,면책커버보험 포함,95980,도요타
오사카,KIX,프리우스 ,2023-09-15,2023-09-16,준중형,5,면책커버보험 포함,101510,도요타
오사카,KIX,코롤라 ,2023-09-15,2023-09-16,준중형,5,스탠다드플랜 포함,102900,도요타
오사카,KIX,코롤라 필더 ,2023-09-15,2023-09-16,왜건,5,스탠다드플랜 포함,108980,도요타
오사카,KIX,시엔타 ,2023-09-15,2023-09-16,RV,5,면책커버보험 포함,110710,도요타
오사카,KIX,왜건 R ,2023-09-16,2023-09-17,경형,5,스탠다드플랜 포함,76400,스즈키
오사카,KIX,데미오 ,2023-09-16,2023-09-17,소형,5,스탠다드플랜 포함,76400,마쯔다
오사카,KIX,아쿠아 ,2023-09-16,2023-09-17,소형,5,면책커버보험 포함,84940,도요타
오사카,KIX,피트 ,2023-09-16,2023-09-17,소형,5,스탠다드플랜 포함,88600,혼다
오사카,KIX,라이즈 ,2023-09-16,2023-09-17,SUV,5,면책커버보험 포함,95980,도요타
오사카,KIX,프리우스 ,2023-09-16,2023-09-17,준중형,5,면책커버보험 포함,101510,도요타
오사카,KIX,코롤라 ,2023-09-16,2023-09-17,준중형,5,스탠다드플랜 포함,102900,도요타
오사카,KIX,코롤라 필더 ,2023-09-16,2023-09-17,왜건,5,스탠다드플랜 포함,108980,도요타
오사카,KIX,시엔타 ,2023-09-16,2023-09-17,RV,5,면책커버보험 포함,110710,도요타
오사카,KIX,왜건 R ,2023-09-17,2023-09-18,경형,5,스탠다드플랜 포함,76400,스즈키
오사카,KIX,데미오 ,2023-09-17,2023-09-18,소형,5,스탠다드플랜 포함,76400,마쯔다
오사카,KIX,아쿠아 ,2023-09-17,2023-09-18,소형,5,면책커버보험 포함,84940,도요타
오사카,KIX,피트 ,2023-09-17,2023-09-18,소형,5,스탠다드플랜 포함,88600,혼다
오사카,KIX,라이즈 ,2023-09-17,2023-09-18,SUV,5,면책커버보험 포함,95980,도요타
오사카,KIX,프리우스 ,2023-09-17,2023-09-18,준중형,5,면책커버보험 포함,101510,도요타
오사카,KIX,코롤라 ,2023-09-17,2023-09-18,준중형,5,스탠다드플랜 포함,102900,도요타
오사카,KIX,코롤라 필더 ,2023-09-17,2023-09-18,왜건,5,스탠다드플랜 포함,108980,도요타
오사카,KIX,시엔타 ,2023-09-17,2023-09-18,RV,5,면책커버보험 포함,110710,도요타
오사카,KIX,왜건 R ,2023-09-18,2023-09-19,경형,5,스탠다드플랜 포함,76400,스즈키
오사카,KIX,데미오 ,2023-09-18,2023-09-19,소형,5,스탠다드플랜 포함,76400,마쯔다
오사카,KIX,아쿠아 ,2023-09-18,2023-09-19,소형,5,면책커버보험 포함,84940,도요타
오사카,KIX,피트 ,2023-09-18,2023-09-19,소형,5,스탠다드플랜 포함,88600,혼다
오사카,KIX,라이즈 ,2023-09-18,2023-09-19,SUV,5,면책커버보험 포함,95980,도요타
오사카,KIX,프리우스 ,2023-09-18,2023-09-19,준중형,5,면책커버보험 포함,101510,도요타
오사카,KIX,코롤라 ,2023-09-18,2023-09-19,준중형,5,스탠다드플랜 포함,102900,도요타
오사카,KIX,코롤라 필더 ,2023-09-18,2023-09-19,왜건,5,스탠다드플랜 포함,108980,도요타
오사카,KIX,시엔타 ,2023-09-18,2023-09-19,RV,5,면책커버보험 포함,110710,도요타
오사카,KIX,왜건 R ,2023-09-19,2023-09-20,경형,5,스탠다드플랜 포함,76400,스즈키
오사카,KIX,데미오 ,2023-09-19,2023-09-20,소형,5,스탠다드플랜 포함,76400,마쯔다
오사카,KIX,아쿠아 ,2023-09-19,2023-09-20,소형,5,면책커버보험 포함,84940,도요타
오사카,KIX,피트 ,2023-09-19,2023-09-20,소형,5,스탠다드플랜 포함,88600,혼다
오사카,KIX,라이즈 ,2023-09-19,2023-09-20,SUV,5,면책커버보험 포함,95980,도요타
오사카,KIX,프리우스 ,2023-09-19,2023-09-20,준중형,5,면책커버보험 포함,101510,도요타
오사카,KIX,코롤라 ,2023-09-19,2023-09-20,준중형,5,스탠다드플랜 포함,102900,도요타
오사카,KIX,코롤라 필더 ,2023-09-19,2023-09-20,왜건,5,스탠다드플랜 포함,108980,도요타
오사카,KIX,시엔타 ,2023-09-19,2023-09-20,RV,5,면책커버보험 포함,110710,도요타
오사카,KIX,왜건 R ,2023-09-20,2023-09-21,경형,5,스탠다드플랜 포함,76400,스즈키
오사카,KIX,데미오 ,2023-09-20,2023-09-21,소형,5,스탠다드플랜 포함,76400,마쯔다
오사카,KIX,아쿠아 ,2023-09-20,2023-09-21,소형,5,면책커버보험 포함,84940,도요타
오사카,KIX,피트 ,2023-09-20,2023-09-21,소형,5,스탠다드플랜 포함,88600,혼다
오사카,KIX,라이즈 ,2023-09-20,2023-09-21,SUV,5,면책커버보험 포함,95980,도요타
오사카,KIX,프리우스 ,2023-09-20,2023-09-21,준중형,5,면책커버보험 포함,101510,도요타
오사카,KIX,코롤라 ,2023-09-20,2023-09-21,준중형,5,스탠다드플랜 포함,102900,도요타
오사카,KIX,코롤라 필더 ,2023-09-20,2023-09-21,왜건,5,스탠다드플랜 포함,108980,도요타
오사카,KIX,시엔타 ,2023-09-20,2023-09-21,RV,5,면책커버보험 포함,110710,도요타
오사카,KIX,왜건 R ,2023-09-21,2023-09-22,경형,5,스탠다드플랜 포함,76400,스즈키
오사카,KIX,데미오 ,2023-09-21,2023-09-22,소형,5,스탠다드플랜 포함,76400,마쯔다
오사카,KIX,아쿠아 ,2023-09-21,2023-09-22,소형,5,면책커버보험 포함,84940,도요타
오사카,KIX,피트 ,2023-09-21,2023-09-22,소형,5,스탠다드플랜 포함,88600,혼다
오사카,KIX,라이즈 ,2023-09-21,2023-09-22,SUV,5,면책커버보험 포함,95980,도요타
오사카,KIX,프리우스 ,2023-09-21,2023-09-22,준중형,5,면책커버보험 포함,101510,도요타
오사카,KIX,코롤라 ,2023-09-21,2023-09-22,준중형,5,스탠다드플랜 포함,102900,도요타
오사카,KIX,코롤라 필더 ,2023-09-21,2023-09-22,왜건,5,스탠다드플랜 포함,108980,도요타
오사카,KIX,시엔타 ,2023-09-21,2023-09-22,RV,5,면책커버보험 포함,110710,도요타
오사카,KIX,왜건 R ,2023-09-22,2023-09-23,경형,5,스탠다드플랜 포함,76400,스즈키
오사카,KIX,데미오 ,2023-09-22,2023-09-23,소형,5,스탠다드플랜 포함,76400,마쯔다
오사카,KIX,아쿠아 ,2023-09-22,2023-09-23,소형,5,면책커버보험 포함,84940,도요타
오사카,KIX,피트 ,2023-09-22,2023-09-23,소형,5,스탠다드플랜 포함,88600,혼다
오사카,KIX,라이즈 ,2023-09-22,2023-09-23,SUV,5,면책커버보험 포함,95980,도요타
오사카,KIX,프리우스 ,2023-09-22,2023-09-23,준중형,5,면책커버보험 포함,101510,도요타
오사카,KIX,코롤라 ,2023-09-22,2023-09-23,준중형,5,스탠다드플랜 포함,102900,도요타
오사카,KIX,코롤라 필더 ,2023-09-22,2023-09-23,왜건,5,스탠다드플랜 포함,108980,도요타
오사카,KIX,시엔타 ,2023-09-22,2023-09-23,RV,5,면책커버보험 포함,110710,도요타
오사카,KIX,왜건 R ,2023-09-23,2023-09-24,경형,5,스탠다드플랜 포함,76400,스즈키
오사카,KIX,데미오 ,2023-09-23,2023-09-24,소형,5,스탠다드플랜 포함,76400,마쯔다
오사카,KIX,아쿠아 ,2023-09-23,2023-09-24,소형,5,면책커버보험 포함,84940,도요타
오사카,KIX,피트 ,2023-09-23,2023-09-24,소형,5,스탠다드플랜 포함,88600,혼다
오사카,KIX,라이즈 ,2023-09-23,2023-09-24,SUV,5,면책커버보험 포함,95980,도요타
오사카,KIX,프리우스 ,2023-09-23,2023-09-24,준중형,5,면책커버보험 포함,101510,도요타
오사카,KIX,코롤라 ,2023-09-23,2023-09-24,준중형,5,스탠다드플랜 포함,102900,도요타
오사카,KIX,코롤라 필더 ,2023-09-23,2023-09-24,왜건,5,스탠다드플랜 포함,108980,도요타
오사카,KIX,시엔타 ,2023-09-23,2023-09-24,RV,5,면책커버보험 포함,110710,도요타
오사카,KIX,왜건 R ,2023-09-24,2023-09-25,경형,5,스탠다드플랜 포함,76400,스즈키
오사카,KIX,데미오 ,2023-09-24,2023-09-25,소형,5,스탠다드플랜 포함,76400,마쯔다
오사카,KIX,아쿠아 ,2023-09-24,2023-09-25,소형,5,면책커버보험 포함,84940,도요타
오사카,KIX,피트 ,2023-09-24,2023-09-25,소형,5,스탠다드플랜 포함,88600,혼다
오사카,KIX,라이즈 ,2023-09-24,2023-09-25,SUV,5,면책커버보험 포함,95980,도요타
오사카,KIX,프리우스 ,2023-09-24,2023-09-25,준중형,5,면책커버보험 포함,101510,도요타
오사카,KIX,코롤라 ,2023-09-24,2023-09-25,준중형,5,스탠다드플랜 포함,102900,도요타
오사카,KIX,코롤라 필더 ,2023-09-24,2023-09-25,왜건,5,스탠다드플랜 포함,108980,도요타
오사카,KIX,시엔타 ,2023-09-24,2023-09-25,RV,5,면책커버보험 포함,110710,도요타
오사카,KIX,왜건 R ,2023-09-25,2023-09-26,경형,5,프리미엄플랜 포함,80420,스즈키
오사카,KIX,아쿠아 ,2023-09-25,2023-09-26,소형,5,면책커버보험 포함,84940,도요타
오사카,KIX,피트 ,2023-09-25,2023-09-26,소형,5,프리미엄플랜 포함,94120,혼다
오사카,KIX,라이즈 ,2023-09-25,2023-09-26,SUV,5,면책커버보험 포함,95980,도요타
오사카,KIX,프리우스 ,2023-09-25,2023-09-26,준중형,5,면책커버보험 포함,101510,도요타
오사카,KIX,시엔타 ,2023-09-25,2023-09-26,RV,5,면책커버보험 포함,110710,도요타
오사카,KIX,코롤라 ,2023-09-25,2023-09-26,준중형,5,프리미엄플랜 포함,112450,도요타
오사카,KIX,86,2023-09-25,2023-09-26,중형,2,면책커버보험 포함,138330,도요타
오사카,KIX,C-HR ,2023-09-25,2023-09-26,SUV,5,면책커버보험 포함,138330,도요타
오사카,KIX,왜건 R ,2023-09-26,2023-09-27,경형,5,프리미엄플랜 포함,80420,스즈키
오사카,KIX,아쿠아 ,2023-09-26,2023-09-27,소형,5,면책커버보험 포함,84940,도요타
오사카,KIX,피트 ,2023-09-26,2023-09-27,소형,5,프리미엄플랜 포함,94120,혼다
오사카,KIX,라이즈 ,2023-09-26,2023-09-27,SUV,5,면책커버보험 포함,95980,도요타
오사카,KIX,프리우스 ,2023-09-26,2023-09-27,준중형,5,면책커버보험 포함,101510,도요타
오사카,KIX,시엔타 ,2023-09-26,2023-09-27,RV,5,면책커버보험 포함,110710,도요타
오사카,KIX,코롤라 ,2023-09-26,2023-09-27,준중형,5,프리미엄플랜 포함,112450,도요타
오사카,KIX,86,2023-09-26,2023-09-27,중형,2,면책커버보험 포함,138330,도요타
오사카,KIX,C-HR ,2023-09-26,2023-09-27,SUV,5,면책커버보험 포함,138330,도요타
오사카,KIX,왜건 R ,2023-09-27,2023-09-28,경형,5,프리미엄플랜 포함,80420,스즈키
오사카,KIX,아쿠아 ,2023-09-27,2023-09-28,소형,5,면책커버보험 포함,84940,도요타
오사카,KIX,피트 ,2023-09-27,2023-09-28,소형,5,프리미엄플랜 포함,94120,혼다
오사카,KIX,라이즈 ,2023-09-27,2023-09-28,SUV,5,면책커버보험 포함,95980,도요타
오사카,KIX,프리우스 ,2023-09-27,2023-09-28,준중형,5,면책커버보험 포함,101510,도요타
오사카,KIX,시엔타 ,2023-09-27,2023-09-28,RV,5,면책커버보험 포함,110710,도요타
오사카,KIX,코롤라 ,2023-09-27,2023-09-28,준중형,5,프리미엄플랜 포함,112450,도요타
오사카,KIX,86,2023-09-27,2023-09-28,중형,2,면책커버보험 포함,138330,도요타
오사카,KIX,C-HR ,2023-09-27,2023-09-28,SUV,5,면책커버보험 포함,138330,도요타
오사카,KIX,왜건 R ,2023-09-28,2023-09-29,경형,5,프리미엄플랜 포함,80420,스즈키
오사카,KIX,아쿠아 ,2023-09-28,2023-09-29,소형,5,면책커버보험 포함,84940,도요타
오사카,KIX,피트 ,2023-09-28,2023-09-29,소형,5,프리미엄플랜 포함,94120,혼다
오사카,KIX,라이즈 ,2023-09-28,2023-09-29,SUV,5,면책커버보험 포함,95980,도요타
오사카,KIX,프리우스 ,2023-09-28,2023-09-29,준중형,5,면책커버보험 포함,101510,도요타
오사카,KIX,시엔타 ,2023-09-28,2023-09-29,RV,5,면책커버보험 포함,110710,도요타
오사카,KIX,코롤라 ,2023-09-28,2023-09-29,준중형,5,프리미엄플랜 포함,112450,도요타
오사카,KIX,86,2023-09-28,2023-09-29,중형,2,면책커버보험 포함,138330,도요타
오사카,KIX,C-HR ,2023-09-28,2023-09-29,SUV,5,면책커버보험 포함,138330,도요타
오사카,KIX,왜건 R ,2023-09-29,2023-09-30,경형,5,프리미엄플랜 포함,80420,스즈키
오사카,KIX,아쿠아 ,2023-09-29,2023-09-30,소형,5,면책커버보험 포함,84940,도요타
오사카,KIX,피트 ,2023-09-29,2023-09-30,소형,5,프리미엄플랜 포함,94120,혼다
오사카,KIX,라이즈 ,2023-09-29,2023-09-30,SUV,5,면책커버보험 포함,95980,도요타
오사카,KIX,프리우스 ,2023-09-29,2023-09-30,준중형,5,면책커버보험 포함,101510,도요타
오사카,KIX,시엔타 ,2023-09-29,2023-09-30,RV,5,면책커버보험 포함,110710,도요타
오사카,KIX,코롤라 ,2023-09-29,2023-09-30,준중형,5,프리미엄플랜 포함,112450,도요타
오사카,KIX,86,2023-09-29,2023-09-30,중형,2,면책커버보험 포함,138330,도요타
오사카,KIX,C-HR ,2023-09-29,2023-09-30,SUV,5,면책커버보험 포함,138330,도요타
삿포로,CTS,라이즈 ,2023-07-26,2023-07-27,SUV,5,면책커버보험 포함,149180,도요타
삿포로,CTS,시엔타 ,2023-07-26,2023-07-27,RV,5,면책커버보험 포함,172090,도요타
삿포로,CTS,C-HR ,2023-07-26,2023-07-27,SUV,5,면책커버보험 포함,215060,도요타
