dep,arr,date,times,price,grade,direct or nondirect
TAE,FUK,2023-09-13,07:10-15:25,517400,premium,1회 경유
TAE,FUK,2023-09-15,07:10-15:25,517400,premium,1회 경유
TAE,FUK,2023-09-16,07:10-15:25,517400,premium,1회 경유
TAE,FUK,2023-09-17,12:00-12:55,1167500,premium,1회 경유
TAE,FUK,2023-09-17,12:00-11:20,2767200,premium,2회 경유
TAE,FUK,2023-09-18,07:10-09:25,517400,premium,1회 경유
TAE,FUK,2023-09-19,07:10-15:25,517400,premium,1회 경유
TAE,FUK,2023-09-20,07:10-15:25,517400,premium,1회 경유
TAE,FUK,2023-09-21,07:10-15:25,517400,premium,1회 경유
TAE,FUK,2023-09-21,19:10-13:25,2562509,premium,3회 경유
TAE,FUK,2023-09-23,07:10-15:25,517400,premium,1회 경유
TAE,FUK,2023-09-25,07:10-15:25,517400,premium,1회 경유
TAE,FUK,2023-09-26,13:25-10:05,562700,premium,2회 경유
TAE,FUK,2023-09-27,09:30-10:05,562700,premium,2회 경유
TAE,FUK,2023-09-28,12:00-11:20,3338400,premium,2회 경유
TAE,FUK,2023-09-28,12:00-10:55,3470200,premium,2회 경유
TAE,FUK,2023-09-29,13:25-10:05,562700,premium,2회 경유
TAE,FUK,2023-09-30,07:10-15:25,517400,premium,1회 경유
TAE,FUK,2023-07-21,07:10-19:55,486800,business,1회 경유
TAE,FUK,2023-07-22,07:10-19:55,486800,business,1회 경유
TAE,FUK,2023-07-22,19:10-12:50,712241,business,3회 경유
TAE,FUK,2023-07-22,19:10-12:50,726392,business,3회 경유
TAE,FUK,2023-07-22,19:10-13:40,726392,business,3회 경유
TAE,FUK,2023-07-22,13:25-08:10,742144,business,3회 경유
TAE,FUK,2023-07-22,13:25-09:00,742144,business,3회 경유
TAE,FUK,2023-07-22,07:45-17:50,757488,business,3회 경유
TAE,FUK,2023-07-22,13:45-08:10,769956,business,3회 경유
TAE,FUK,2023-07-22,13:45-09:00,769956,business,3회 경유
TAE,FUK,2023-07-22,19:10-12:50,935509,business,3회 경유
TAE,FUK,2023-07-22,19:10-13:40,935509,business,3회 경유
TAE,FUK,2023-07-22,13:25-08:10,955256,business,3회 경유
TAE,FUK,2023-07-22,13:25-09:00,955256,business,3회 경유
TAE,FUK,2023-07-22,13:25-08:10,960988,business,3회 경유
TAE,FUK,2023-07-22,13:25-08:10,960988,business,3회 경유
TAE,FUK,2023-07-23,07:10-19:55,486800,business,1회 경유
TAE,FUK,2023-07-23,13:25-08:10,947609,business,3회 경유
TAE,FUK,2023-07-23,13:45-08:10,949864,business,3회 경유
TAE,FUK,2023-07-23,13:25-08:10,964669,business,3회 경유
TAE,FUK,2023-07-23,13:25-08:10,970302,business,3회 경유
TAE,FUK,2023-07-23,13:45-08:10,972557,business,3회 경유
TAE,FUK,2023-07-23,19:10-13:40,1192696,business,3회 경유
TAE,FUK,2023-07-23,13:25-09:45,1247283,business,3회 경유
TAE,FUK,2023-07-23,12:00-07:55,1256782,business,2회 경유
TAE,FUK,2023-07-23,12:00-07:30,3627647,business,2회 경유
TAE,FUK,2023-07-24,07:10-15:25,486800,business,1회 경유
TAE,FUK,2023-07-24,07:10-19:55,486800,business,1회 경유
TAE,FUK,2023-07-24,19:10-12:50,708770,business,3회 경유
TAE,FUK,2023-07-24,13:45-08:10,742960,business,3회 경유
TAE,FUK,2023-07-24,17:30-12:50,958732,business,3회 경유
TAE,FUK,2023-07-24,17:30-12:50,960389,business,3회 경유
TAE,FUK,2023-07-24,15:45-12:50,966256,business,3회 경유
TAE,FUK,2023-07-24,13:45-08:10,981508,business,3회 경유
TAE,FUK,2023-07-24,17:30-12:50,986145,business,3회 경유
TAE,FUK,2023-07-24,13:25-08:10,992973,business,3회 경유
TAE,FUK,2023-07-24,15:45-12:50,993670,business,3회 경유
TAE,FUK,2023-07-24,13:45-08:10,1007264,business,3회 경유
TAE,FUK,2023-07-24,13:45-08:10,1294704,business,3회 경유
TAE,FUK,2023-07-24,13:45-09:00,1294704,business,3회 경유
TAE,FUK,2023-07-24,13:45-08:10,1424447,business,3회 경유
TAE,FUK,2023-07-25,07:10-15:25,486800,business,1회 경유
TAE,FUK,2023-07-25,12:00-14:10,3492688,business,3회 경유
TAE,FUK,2023-07-25,12:00-14:10,3701574,business,2회 경유
TAE,FUK,2023-07-25,12:00-14:10,3780808,business,2회 경유
TAE,FUK,2023-07-26,07:10-19:55,486800,business,1회 경유
TAE,FUK,2023-07-26,19:10-13:40,978154,business,3회 경유
TAE,FUK,2023-07-26,07:45-17:50,1292443,business,3회 경유
TAE,FUK,2023-07-26,07:45-21:05,1292443,business,3회 경유
TAE,FUK,2023-07-26,13:25-08:10,1329625,business,3회 경유
TAE,FUK,2023-07-26,13:25-09:00,1329625,business,3회 경유
TAE,FUK,2023-07-26,13:45-08:10,1352452,business,3회 경유
TAE,FUK,2023-07-26,13:45-09:00,1352452,business,3회 경유
TAE,FUK,2023-07-27,07:10-15:25,486800,business,1회 경유
TAE,FUK,2023-07-27,12:00-12:55,1440523,business,1회 경유
TAE,FUK,2023-07-28,07:10-15:25,486800,business,1회 경유
TAE,FUK,2023-07-28,07:10-19:55,486800,business,1회 경유
TAE,FUK,2023-07-28,12:00-09:00,1381082,business,3회 경유
TAE,FUK,2023-07-28,12:00-08:05,1651478,business,3회 경유
TAE,FUK,2023-07-28,12:00-08:15,1907339,business,2회 경유
TAE,FUK,2023-07-28,12:00-08:10,2268303,business,2회 경유
TAE,FUK,2023-07-28,12:00-08:45,2268303,business,2회 경유
TAE,FUK,2023-07-28,12:00-08:10,2288483,business,2회 경유
TAE,FUK,2023-07-28,12:00-07:30,2829079,business,2회 경유
TAE,FUK,2023-07-28,12:00-07:30,3077127,business,3회 경유
TAE,FUK,2023-07-29,07:10-19:55,486800,business,1회 경유
TAE,FUK,2023-07-30,12:00-08:50,1165603,business,2회 경유
TAE,FUK,2023-07-30,12:00-07:55,1170371,business,2회 경유
TAE,FUK,2023-07-30,12:00-08:10,2185891,business,3회 경유
TAE,FUK,2023-07-30,12:00-07:30,2300614,business,3회 경유
TAE,FUK,2023-07-30,12:00-08:00,2327946,business,2회 경유
TAE,FUK,2023-07-30,12:00-07:30,3375409,business,3회 경유
TAE,FUK,2023-07-30,12:00-07:30,3458842,business,2회 경유
TAE,FUK,2023-07-30,12:00-07:30,3601439,business,3회 경유
TAE,FUK,2023-07-31,07:10-15:25,486800,business,1회 경유
TAE,FUK,2023-07-31,07:10-19:55,486800,business,1회 경유
TAE,FUK,2023-07-31,19:10-12:50,869336,business,3회 경유
TAE,FUK,2023-07-31,19:10-13:40,871009,business,3회 경유
TAE,FUK,2023-07-31,17:30-12:50,1031474,business,3회 경유
TAE,FUK,2023-07-31,17:30-13:40,1033146,business,3회 경유
TAE,FUK,2023-07-31,12:00-08:00,1034185,business,2회 경유
TAE,FUK,2023-07-31,19:10-12:50,1043614,business,3회 경유
TAE,FUK,2023-07-31,19:10-13:40,1045287,business,3회 경유
TAE,FUK,2023-07-31,12:00-08:50,1081969,business,2회 경유
TAE,FUK,2023-07-31,12:00-08:10,2275876,business,2회 경유
TAE,FUK,2023-07-31,12:00-08:45,2275876,business,2회 경유
TAE,FUK,2023-07-31,12:00-08:10,2277797,business,2회 경유
TAE,FUK,2023-07-31,12:00-07:30,3160627,business,2회 경유
TAE,FUK,2023-08-01,07:10-15:25,486800,business,1회 경유
TAE,FUK,2023-08-01,07:10-19:55,486800,business,1회 경유
TAE,FUK,2023-08-01,12:00-14:10,3223201,business,2회 경유
TAE,FUK,2023-08-01,12:00-14:10,3581424,business,2회 경유
TAE,FUK,2023-08-02,07:10-15:25,486800,business,1회 경유
TAE,FUK,2023-08-03,07:10-15:25,486800,business,1회 경유
TAE,FUK,2023-08-04,07:10-15:25,486800,business,1회 경유
TAE,FUK,2023-08-04,07:10-19:55,486800,business,1회 경유
TAE,FUK,2023-08-04,17:30-13:40,849461,business,3회 경유
TAE,FUK,2023-08-04,17:30-12:50,851599,business,3회 경유
TAE,FUK,2023-08-04,19:10-13:40,871527,business,3회 경유
TAE,FUK,2023-08-04,19:10-12:50,873665,business,3회 경유
TAE,FUK,2023-08-04,13:45-08:10,875102,business,3회 경유
TAE,FUK,2023-08-04,07:45-18:20,911314,business,3회 경유
TAE,FUK,2023-08-04,15:45-12:50,1037768,business,3회 경유
TAE,FUK,2023-08-04,13:45-08:10,1040693,business,3회 경유
TAE,FUK,2023-08-04,07:45-18:20,1086674,business,3회 경유
TAE,FUK,2023-08-04,13:45-08:10,1321009,business,3회 경유
TAE,FUK,2023-08-04,13:45-09:00,1321009,business,3회 경유
TAE,FUK,2023-08-04,10:10-21:05,1333191,business,3회 경유
TAE,FUK,2023-08-04,07:45-17:50,1334892,business,3회 경유
TAE,FUK,2023-08-05,07:10-15:25,486800,business,1회 경유
TAE,FUK,2023-08-05,07:10-19:55,486800,business,1회 경유
TAE,FUK,2023-08-05,19:10-12:50,837970,business,3회 경유
TAE,FUK,2023-08-05,19:10-13:40,840836,business,3회 경유
TAE,FUK,2023-08-05,09:30-21:05,1363763,business,3회 경유
TAE,FUK,2023-08-05,09:30-21:30,1447459,business,3회 경유
TAE,FUK,2023-08-05,09:30-21:30,1501094,business,3회 경유
TAE,FUK,2023-08-05,12:00-08:50,1637659,business,2회 경유
TAE,FUK,2023-08-05,19:10-13:40,1841542,business,3회 경유
TAE,FUK,2023-08-05,12:00-08:10,2037775,business,2회 경유
TAE,FUK,2023-08-05,12:00-08:45,2408050,business,2회 경유
TAE,FUK,2023-08-05,12:00-07:30,2852718,business,2회 경유
TAE,FUK,2023-08-06,12:00-18:15,816219,business,2회 경유
TAE,FUK,2023-08-06,19:10-12:50,830835,business,3회 경유
TAE,FUK,2023-08-06,13:25-08:10,1027910,business,3회 경유
TAE,FUK,2023-08-06,13:25-09:00,1027910,business,3회 경유
TAE,FUK,2023-08-06,12:00-08:50,1497565,business,2회 경유
TAE,FUK,2023-08-06,13:25-08:10,1513688,business,3회 경유
TAE,FUK,2023-08-06,13:25-09:00,1513688,business,3회 경유
TAE,FUK,2023-08-06,12:00-08:10,2205499,business,3회 경유
TAE,FUK,2023-08-07,07:10-15:25,486800,business,1회 경유
TAE,FUK,2023-08-07,07:10-19:55,486800,business,1회 경유
TAE,FUK,2023-08-07,19:10-12:50,796970,business,3회 경유
TAE,FUK,2023-08-07,19:10-13:40,796970,business,3회 경유
TAE,FUK,2023-08-07,13:25-08:10,833457,business,3회 경유
TAE,FUK,2023-08-07,19:10-12:50,960116,business,3회 경유
TAE,FUK,2023-08-07,19:10-13:40,960116,business,3회 경유
TAE,FUK,2023-08-07,13:25-08:10,974218,business,3회 경유
TAE,FUK,2023-08-07,12:00-08:10,1776201,business,2회 경유
TAE,FUK,2023-08-08,12:00-14:10,3223002,business,2회 경유
TAE,FUK,2023-08-08,12:00-14:10,3446531,business,3회 경유
TAE,FUK,2023-08-09,07:10-15:25,486800,business,1회 경유
TAE,FUK,2023-08-09,07:10-19:55,486800,business,1회 경유
TAE,FUK,2023-08-09,19:10-12:50,843922,business,3회 경유
TAE,FUK,2023-08-09,19:10-13:40,843922,business,3회 경유
TAE,FUK,2023-08-09,12:00-08:05,953208,business,3회 경유
TAE,FUK,2023-08-09,19:10-12:50,1007889,business,3회 경유
TAE,FUK,2023-08-09,19:10-13:40,1007889,business,3회 경유
TAE,FUK,2023-08-09,12:00-09:05,1314136,business,2회 경유
TAE,FUK,2023-08-09,12:00-07:55,1331925,business,2회 경유
TAE,FUK,2023-08-09,19:10-15:45,1584916,business,3회 경유
TAE,FUK,2023-08-09,12:00-07:30,3828002,business,2회 경유
TAE,FUK,2023-08-10,12:00-12:55,2528192,business,1회 경유
TAE,FUK,2023-08-11,07:10-15:25,486800,business,1회 경유
TAE,FUK,2023-08-11,12:00-12:55,1187914,business,1회 경유
TAE,FUK,2023-08-11,12:00-19:40,1270208,business,2회 경유
TAE,FUK,2023-08-12,12:00-12:55,1187914,business,1회 경유
TAE,FUK,2023-08-12,12:00-10:55,2767200,business,2회 경유
TAE,FUK,2023-08-12,12:00-11:20,2902900,business,2회 경유
TAE,FUK,2023-08-12,12:00-14:10,3155705,business,2회 경유
TAE,FUK,2023-08-12,12:00-18:20,3231888,business,2회 경유
TAE,FUK,2023-08-12,12:00-14:10,3478752,business,2회 경유
TAE,FUK,2023-08-13,12:00-12:55,1199599,business,1회 경유
TAE,FUK,2023-08-13,12:00-14:00,2767200,business,2회 경유
TAE,FUK,2023-08-13,12:00-11:20,2902900,business,2회 경유
TAE,FUK,2023-08-14,12:00-12:55,1394610,business,1회 경유
TAE,FUK,2023-08-14,12:00-13:00,2767200,business,2회 경유
TAE,FUK,2023-08-14,12:00-11:20,3129900,business,2회 경유
TAE,FUK,2023-08-14,12:00-14:10,3155705,business,2회 경유
TAE,FUK,2023-08-15,12:00-08:50,1555178,business,2회 경유
TAE,FUK,2023-08-15,12:00-08:10,2153874,business,3회 경유
TAE,FUK,2023-08-15,12:00-08:10,2207528,business,2회 경유
TAE,FUK,2023-08-15,12:00-08:10,2681869,business,3회 경유
TAE,FUK,2023-08-15,12:00-07:30,3304112,business,2회 경유
TAE,FUK,2023-08-15,12:00-07:30,3347397,business,2회 경유
TAE,FUK,2023-08-15,17:30-09:45,4122472,business,3회 경유
TAE,FUK,2023-08-16,17:30-15:25,814378,business,3회 경유
TAE,FUK,2023-08-16,19:10-13:40,1246793,business,3회 경유
TAE,FUK,2023-08-16,13:45-08:10,1275395,business,3회 경유
TAE,FUK,2023-08-16,13:45-09:00,1275395,business,3회 경유
TAE,FUK,2023-08-16,12:00-08:00,1844929,business,2회 경유
TAE,FUK,2023-08-17,07:10-15:25,486800,business,1회 경유
TAE,FUK,2023-08-17,12:00-12:55,1959851,business,1회 경유
TAE,FUK,2023-08-18,07:10-15:25,486800,business,1회 경유
TAE,FUK,2023-08-18,12:00-12:55,1167275,business,1회 경유
TAE,FUK,2023-08-18,12:00-18:20,3209589,business,2회 경유
TAE,FUK,2023-08-19,07:10-15:25,486800,business,1회 경유
TAE,FUK,2023-08-19,07:10-19:55,486800,business,1회 경유
TAE,FUK,2023-08-19,19:10-12:50,800927,business,3회 경유
TAE,FUK,2023-08-19,19:10-13:40,800927,business,3회 경유
TAE,FUK,2023-08-19,19:10-12:50,804485,business,3회 경유
TAE,FUK,2023-08-19,19:10-13:40,804485,business,3회 경유
TAE,FUK,2023-08-20,12:00-12:55,1349310,business,1회 경유
TAE,FUK,2023-08-20,12:00-14:00,2767200,business,2회 경유
TAE,FUK,2023-08-20,12:00-11:20,2882900,business,2회 경유
TAE,FUK,2023-08-20,12:00-18:20,3209589,business,2회 경유
TAE,FUK,2023-08-21,07:10-15:25,486800,business,1회 경유
TAE,FUK,2023-08-21,12:00-12:55,1167290,business,1회 경유
TAE,FUK,2023-08-21,12:00-14:10,3152968,business,2회 경유
TAE,FUK,2023-08-22,07:10-15:25,486800,business,1회 경유
TAE,FUK,2023-08-22,07:10-19:55,486800,business,1회 경유
TAE,FUK,2023-08-22,19:10-13:40,941329,business,3회 경유
TAE,FUK,2023-08-22,17:30-13:40,944627,business,3회 경유
TAE,FUK,2023-08-22,12:00-08:05,1139110,business,3회 경유
TAE,FUK,2023-08-22,12:00-08:05,1204987,business,3회 경유
TAE,FUK,2023-08-22,07:45-21:05,1273612,business,3회 경유
TAE,FUK,2023-08-22,08:20-21:05,1275726,business,3회 경유
TAE,FUK,2023-08-22,12:00-08:00,1289710,business,2회 경유
TAE,FUK,2023-08-22,10:10-21:05,1302273,business,3회 경유
TAE,FUK,2023-08-22,12:00-08:55,1306484,business,2회 경유
TAE,FUK,2023-08-22,12:00-08:00,1327479,business,3회 경유
TAE,FUK,2023-08-22,12:00-08:50,1338475,business,2회 경유
TAE,FUK,2023-08-22,12:00-08:35,1379189,business,2회 경유
TAE,FUK,2023-08-22,17:30-12:50,1381680,business,3회 경유
TAE,FUK,2023-08-22,19:10-12:50,1404309,business,3회 경유
TAE,FUK,2023-08-23,07:10-15:25,486800,business,1회 경유
TAE,FUK,2023-08-23,12:00-12:55,1167290,business,1회 경유
TAE,FUK,2023-08-24,07:10-15:25,486800,business,1회 경유
TAE,FUK,2023-08-24,12:00-12:55,1167290,business,1회 경유
TAE,FUK,2023-08-24,12:00-18:20,3209589,business,2회 경유
TAE,FUK,2023-08-25,12:00-12:55,1167290,business,1회 경유
TAE,FUK,2023-08-26,07:10-15:25,486800,business,1회 경유
TAE,FUK,2023-08-26,18:35-12:50,796510,business,3회 경유
TAE,FUK,2023-08-26,19:10-12:50,797693,business,3회 경유
TAE,FUK,2023-08-26,18:35-13:40,798183,business,3회 경유
TAE,FUK,2023-08-26,19:10-13:40,799366,business,3회 경유
TAE,FUK,2023-08-26,13:45-08:10,815465,business,3회 경유
TAE,FUK,2023-08-26,13:25-08:10,992973,business,3회 경유
TAE,FUK,2023-08-26,13:45-08:10,996760,business,3회 경유
TAE,FUK,2023-08-26,15:45-12:50,1012220,business,3회 경유
TAE,FUK,2023-08-26,13:45-08:10,1022872,business,3회 경유
TAE,FUK,2023-08-26,07:45-18:45,1114598,business,3회 경유
TAE,FUK,2023-08-26,07:45-17:50,1290081,business,3회 경유
TAE,FUK,2023-08-26,13:45-08:10,1303018,business,3회 경유
TAE,FUK,2023-08-26,13:45-09:00,1303018,business,3회 경유
TAE,FUK,2023-08-26,10:10-21:05,1323375,business,3회 경유
TAE,FUK,2023-08-27,12:00-12:55,1117770,business,1회 경유
TAE,FUK,2023-08-28,07:10-15:25,486800,business,1회 경유
TAE,FUK,2023-08-28,07:10-19:55,486800,business,1회 경유
TAE,FUK,2023-08-28,19:10-12:50,852951,business,3회 경유
TAE,FUK,2023-08-28,19:10-13:40,852951,business,3회 경유
TAE,FUK,2023-08-28,12:00-08:25,1325689,business,3회 경유
TAE,FUK,2023-08-28,12:00-08:50,1975175,business,2회 경유
TAE,FUK,2023-08-28,12:00-08:10,1996051,business,2회 경유
TAE,FUK,2023-08-28,12:00-08:10,2037512,business,2회 경유
TAE,FUK,2023-08-28,12:00-09:00,2037512,business,2회 경유
TAE,FUK,2023-08-29,07:10-19:55,486800,business,1회 경유
TAE,FUK,2023-08-29,12:00-14:10,3220606,business,2회 경유
TAE,FUK,2023-08-29,12:00-14:10,3440078,business,3회 경유
TAE,FUK,2023-08-30,07:10-19:55,486800,business,1회 경유
TAE,FUK,2023-08-30,12:00-12:55,1140201,business,1회 경유
TAE,FUK,2023-08-30,12:00-18:20,3209589,business,2회 경유
TAE,FUK,2023-08-31,07:10-19:55,486800,business,1회 경유
TAE,FUK,2023-08-31,12:00-12:55,1972188,business,1회 경유
TAE,FUK,2023-09-01,07:10-15:25,486800,business,1회 경유
TAE,FUK,2023-09-01,12:00-12:55,1255252,business,1회 경유
TAE,FUK,2023-09-01,12:00-14:10,3152798,business,2회 경유
TAE,FUK,2023-09-01,12:00-14:10,3432192,business,2회 경유
TAE,FUK,2023-09-02,07:10-15:25,486800,business,1회 경유
TAE,FUK,2023-09-02,07:10-19:55,486800,business,1회 경유
TAE,FUK,2023-09-02,19:10-12:50,804508,business,3회 경유
TAE,FUK,2023-09-02,19:10-13:45,804508,business,3회 경유
TAE,FUK,2023-09-02,19:10-13:45,1001968,business,3회 경유
TAE,FUK,2023-09-02,13:25-08:15,1025758,business,3회 경유
TAE,FUK,2023-09-02,13:25-09:00,1027539,business,3회 경유
TAE,FUK,2023-09-02,08:20-21:05,1331087,business,3회 경유
TAE,FUK,2023-09-02,13:25-08:15,1337065,business,3회 경유
TAE,FUK,2023-09-03,19:10-13:45,1000832,business,3회 경유
TAE,FUK,2023-09-03,12:00-08:35,1227030,business,2회 경유
TAE,FUK,2023-09-03,08:20-21:05,1307777,business,3회 경유
TAE,FUK,2023-09-03,12:00-08:05,1577973,business,3회 경유
TAE,FUK,2023-09-04,07:10-19:55,486800,business,1회 경유
TAE,FUK,2023-09-04,12:00-12:55,1148667,business,1회 경유
TAE,FUK,2023-09-04,12:00-14:10,3152954,business,2회 경유
TAE,FUK,2023-09-05,07:10-15:25,486800,business,1회 경유
TAE,FUK,2023-09-05,07:10-19:55,486800,business,1회 경유
TAE,FUK,2023-09-05,12:00-12:55,1150525,business,1회 경유
TAE,FUK,2023-09-05,12:00-14:10,3152954,business,2회 경유
TAE,FUK,2023-09-05,12:00-18:20,3209589,business,2회 경유
TAE,FUK,2023-09-05,12:00-14:10,3220478,business,2회 경유
TAE,FUK,2023-09-06,07:10-15:25,486800,business,1회 경유
TAE,FUK,2023-09-06,07:10-19:55,486800,business,1회 경유
TAE,FUK,2023-09-07,07:10-19:55,486800,business,1회 경유
TAE,FUK,2023-09-07,12:00-12:55,1351684,business,1회 경유
TAE,FUK,2023-09-08,07:10-19:55,486800,business,1회 경유
TAE,FUK,2023-09-08,12:00-12:55,1174198,business,1회 경유
TAE,FUK,2023-09-09,07:10-15:25,486800,business,1회 경유
TAE,FUK,2023-09-10,12:00-11:20,2767200,business,2회 경유
TAE,FUK,2023-09-10,12:00-11:20,3064900,business,2회 경유
TAE,FUK,2023-09-11,07:10-15:25,486800,business,1회 경유
TAE,FUK,2023-09-11,07:10-19:55,486800,business,1회 경유
TAE,FUK,2023-09-11,13:25-08:15,760446,business,3회 경유
TAE,FUK,2023-09-11,13:25-08:15,766414,business,3회 경유
TAE,FUK,2023-09-11,12:00-09:05,908913,business,2회 경유
TAE,FUK,2023-09-11,19:10-13:45,925775,business,3회 경유
TAE,FUK,2023-09-11,12:00-08:00,926951,business,2회 경유
TAE,FUK,2023-09-11,13:25-08:15,962050,business,3회 경유
TAE,FUK,2023-09-11,12:00-08:35,962777,business,2회 경유
TAE,FUK,2023-09-11,16:05-12:55,1982583,business,2회 경유
TAE,FUK,2023-09-11,12:00-08:15,2278757,business,2회 경유
TAE,FUK,2023-09-11,12:00-08:15,2308329,business,2회 경유
TAE,FUK,2023-09-11,12:00-09:00,2409403,business,2회 경유
TAE,FUK,2023-09-12,07:10-15:25,486800,business,1회 경유
TAE,FUK,2023-09-12,07:10-19:55,486800,business,1회 경유
TAE,FUK,2023-09-12,19:10-12:50,689076,business,3회 경유
TAE,FUK,2023-09-12,19:10-13:45,689076,business,3회 경유
TAE,FUK,2023-09-12,19:10-15:50,690825,business,3회 경유
TAE,FUK,2023-09-12,19:10-12:50,691071,business,3회 경유
TAE,FUK,2023-09-12,19:10-13:45,691071,business,3회 경유
TAE,FUK,2023-09-12,19:10-15:50,692820,business,3회 경유
TAE,FUK,2023-09-12,12:00-08:15,2543348,business,3회 경유
TAE,FUK,2023-09-13,07:10-15:25,486800,business,1회 경유
TAE,FUK,2023-09-13,07:10-19:55,486800,business,1회 경유
TAE,FUK,2023-09-13,19:10-12:50,920379,business,3회 경유
TAE,FUK,2023-09-13,19:10-15:50,925822,business,3회 경유
TAE,FUK,2023-09-13,19:10-13:45,928315,business,3회 경유
TAE,FUK,2023-09-13,13:25-08:15,1280216,business,3회 경유
TAE,FUK,2023-09-13,19:10-12:50,1355236,business,3회 경유
TAE,FUK,2023-09-13,12:00-08:00,1860001,business,2회 경유
TAE,FUK,2023-09-13,12:00-08:15,2439942,business,2회 경유
TAE,FUK,2023-09-13,12:00-07:30,3032466,business,2회 경유
TAE,FUK,2023-09-14,07:10-15:25,486800,business,1회 경유
TAE,FUK,2023-09-14,07:10-19:55,486800,business,1회 경유
TAE,FUK,2023-09-14,19:10-12:50,720663,business,3회 경유
TAE,FUK,2023-09-14,19:10-14:50,720663,business,3회 경유
TAE,FUK,2023-09-14,19:10-12:50,725867,business,3회 경유
TAE,FUK,2023-09-14,19:10-14:50,725867,business,3회 경유
TAE,FUK,2023-09-14,16:05-12:50,1173451,business,3회 경유
TAE,FUK,2023-09-14,19:10-13:45,1177079,business,3회 경유
TAE,FUK,2023-09-14,16:05-12:50,1178655,business,3회 경유
TAE,FUK,2023-09-14,19:10-13:45,1182282,business,3회 경유
TAE,FUK,2023-09-14,13:25-08:15,1281469,business,3회 경유
TAE,FUK,2023-09-15,07:10-15:25,486800,business,1회 경유
TAE,FUK,2023-09-15,12:00-18:20,3370142,business,2회 경유
TAE,FUK,2023-09-16,07:10-15:25,486800,business,1회 경유
TAE,FUK,2023-09-16,07:10-19:55,486800,business,1회 경유
TAE,FUK,2023-09-16,19:10-12:50,747562,business,3회 경유
TAE,FUK,2023-09-16,19:10-13:45,747562,business,3회 경유
TAE,FUK,2023-09-16,13:25-08:15,838947,business,3회 경유
TAE,FUK,2023-09-16,13:25-08:15,841291,business,3회 경유
